"","bookingID","avgspeed","avgrest","label"
"13807",1125281431693,-0.127221851665419,-0.00109890785928717,"0"
"13808",1125281431694,-0.0709185432884554,-0.000344450396576693,"0"
"13810",1125281431697,0.051895726203858,-0.00106610693073004,"0"
"13812",1125281431699,-0.115986514574795,-0.00108579040135648,"0"
"13813",1125281431702,0.0634920655198972,0.000379235218216592,"0"
"13814",1125281431703,0.113382969042657,-0.000230343979256949,"0"
"13815",1125281431704,-0.0826050848631117,-0.000231042023751557,"0"
"13816",1125281431705,-0.183709402425207,-0.0016775465623206,"0"
"13817",1125281431706,-0.0696172803313042,-0.00104165063575347,"0"
"13819",1125281431709,0.0374754274955298,-0.0024074832189176,"0"
"13820",1125281431711,0.191554295169656,-0.000989834148740254,"0"
"13821",1125281431712,0.00973784100973604,-0.000547344516334694,"0"
"13822",1125281431713,-0.0250640253581875,-0.00093552172514993,"0"
"13824",1125281431715,0.00798684438249166,-0.000326804177176127,"0"
"13825",1125281431716,-0.0909310220662878,-0.00102279574468634,"0"
"13828",1125281431719,-0.115716478642194,-0.000937857914950813,"0"
"13830",1125281431725,-0.101180280782139,-0.000561824754904077,"0"
"13831",1125281431726,-0.0208982431339789,-0.00288026144168642,"0"
"13833",1125281431728,-0.101985695105792,-0.00112213465953879,"0"
"13834",1125281431729,0.0899443181902724,-1.92650657446464e-05,"0"
"13835",1125281431730,-0.0189343436731,-0.0010589661952788,"0"
"13836",1125281431732,-0.153398288493835,-0.00193705086789637,"0"
"13837",1125281431733,-0.10007965099085,-0.000930601824111431,"0"
"13839",1125281431736,-0.0858190162293608,-0.000424662358329878,"0"
"13840",1125281431737,-0.0348431074309634,-0.00130904209241782,"0"
"13841",1125281431738,-0.0208333870810789,-0.000684469812072355,"0"
"13842",1125281431739,0.0953121906057057,-0.00114724482299859,"0"
"13843",1125281431740,-0.0411354822191293,-0.00159727222275191,"0"
"13844",1125281431741,0.0128273809917126,-0.00218985356203426,"0"
"13846",1125281431745,0.0338460194574463,-0.000550331262315799,"0"
"13847",1133871366144,-0.0490986681714484,-0.00145239323757283,"0"
"13848",1133871366145,-0.197599557017837,0.0136440335902379,"0"
"13851",1133871366150,0.0488783109410228,0.000276900810450385,"0"
"13852",1133871366152,0.185790551495316,-0.0240789988529851,"0"
"13853",1133871366153,0.121526717425887,-0.000502552688847494,"0"
"13855",1133871366157,-0.0678982866064351,-4.81003650389783e-05,"0"
"13856",1133871366158,-0.11215259020725,-0.00072100644360801,"0"
"13858",1133871366162,0.249263140085139,-0.000777105188007047,"0"
"13859",1133871366164,-0.176815123728103,0.000672883105955535,"0"
"13860",1133871366165,0.217298042861817,0.00356695033013949,"0"
"13861",1133871366166,-0.151519079132111,-0.00205697464148733,"0"
"13862",1133871366169,0.274641887950313,0.000839615918458281,"0"
"13863",1133871366171,-0.0227553344163179,-0.000317920941029223,"0"
"13864",1133871366173,0.320023926892362,0.00073930933971609,"0"
"13865",1133871366175,0.45478085538031,-0.000850954871363464,"0"
"13866",1133871366178,0.135949543628059,-0.000433865837056959,"0"
"13868",1133871366180,0.00991726317075156,-0.00172226758217792,"0"
"13869",1133871366181,0.100550027694805,-0.000806101519106317,"0"
"13872",1133871366185,-0.0368985329818705,-0.00211881975731958,"0"
"13873",1133871366187,-0.150891133230274,-0.000133361068605945,"0"
"13875",1133871366190,0.0196572865750537,0.000890180809869938,"0"
"13876",1133871366191,-0.146801752493861,-0.00109021108004273,"0"
"13878",1133871366194,-0.0889670368187369,-0.00263417332053669,"0"
"13879",1133871366195,0.0973702794992785,0.000921035470669267,"0"
"13880",1133871366196,-0.107468611870072,-0.00119108392549812,"0"
"13881",1133871366198,0.128770522486801,-0.000902868045739008,"0"
"13882",1133871366199,-0.0475643420969948,-0.00256119044360484,"0"
"13883",1133871366200,0.189836894023699,-0.000365808258387817,"0"
"13884",1133871366205,-0.0737320279552076,-0.00119011667113122,"0"
"13887",1133871366208,-0.02565385404572,-7.53052859503225e-06,"0"
"13890",1133871366211,0.189321433582558,0.000951752990325545,"0"
"13893",1133871366216,0.114232901240256,-0.000375801955271433,"0"
"13894",1133871366217,-0.0676441695744253,0.000464767620293758,"0"
"13895",1133871366219,-0.166173984813666,-6.26817990532391e-05,"0"
"13896",1133871366220,-0.0696793110922971,-0.000705123826845319,"0"
"13897",1133871366223,-0.0805715520659922,-0.00208088755562485,"0"
"13898",1133871366225,0.19788333668695,-0.000261311237391427,"0"
"13899",1133871366228,-0.0801884436480521,-0.000334539263618893,"0"
"13900",1133871366229,-0.145820823973132,-0.00558500984269532,"0"
"13901",1133871366230,0.0416958518329808,-0.00257005499434543,"0"
"13902",1133871366231,0.31728873076991,0.000396031328038313,"0"
"13903",1133871366232,-0.0791530771877055,-0.000643450719543357,"0"
"13904",1133871366233,0.102461590610539,0.00606924381855309,"0"
"13906",1133871366235,-0.0411126452876355,-0.000686317948431841,"0"
"13907",1133871366236,0.28110320134106,-0.000201059885535974,"0"
"13910",1133871366240,0.232799824157926,-0.000913392408731079,"0"
"13911",1133871366241,0.0336545712598064,-0.000350424442627089,"0"
"13912",1133871366242,-0.101442577925455,0.0007652204987568,"0"
"13913",1133871366243,-0.0110739991710103,-0.000549949993387152,"0"
"13916",1133871366247,-0.128621151762003,0.000371905813338692,"0"
"13918",1133871366250,-0.0301351941049034,0.000689819392217049,"0"
"13919",1133871366251,0.00862797172679233,-0.00207107842721676,"0"
"13920",1133871366253,-0.0974908820055876,-5.65386376341201e-05,"0"
"13921",1133871366255,0.283336149825499,-0.000968216805225878,"0"
"13922",1133871366258,-0.114557577673162,-3.51466190163546e-05,"0"
"13924",1133871366260,-0.00950628603538413,-0.000668161197126537,"0"
"13925",1133871366261,0.174955565096893,8.39032035892442e-05,"0"
"13926",1133871366262,-0.0817990895248946,-0.00055191984077883,"0"
"13927",1133871366263,0.0653471321234743,-0.000124722801046526,"0"
"13929",1133871366267,-0.163212231214423,-0.00186432343420182,"0"
"13930",1133871366268,-0.0300333556356065,-0.000628049286005214,"0"
"13931",1133871366269,-0.0662521616872448,-0.00160442824400244,"0"
"13932",1133871366271,-0.0608468693922918,-0.000225907844231789,"0"
"13933",1133871366272,-0.103635295681887,-0.00144239383428876,"0"
"13934",1133871366273,0.098288232022419,0.00108875846789882,"0"
"13935",1133871366274,0.0122252652453259,0.00479175123788381,"0"
"13936",1133871366275,-0.0350968012641248,-0.00374225583965194,"0"
"13937",1133871366276,-0.0144582887754735,-0.00102514203135935,"0"
"13939",1133871366278,0.021155898065089,-0.00139378852108735,"0"
"13940",1133871366279,0.017824005247516,-0.000656780068445317,"0"
"13941",1133871366281,0.298104736833808,6.41184409308465e-05,"0"
"13942",1133871366282,0.0209351710506377,-0.000330234167772977,"0"
"13943",1133871366283,-0.0789284762693602,0.00265551794536456,"0"
"13944",1133871366284,-0.0680840347693106,-0.000548432067100799,"0"
"13947",1133871366287,-0.143623922401616,-0.00226020461787946,"0"
"13950",1133871366292,0.109483980857226,0.00013637761206526,"0"
"13951",1133871366293,-0.0328650972991622,-0.00347664664637667,"0"
"13953",1133871366295,-0.171517100968225,-0.00200449914136048,"0"
"13954",1133871366296,-0.0404402230840081,-0.00096874204060452,"0"
"13955",1133871366297,-0.193372957675741,-0.000462531629312824,"0"
"13956",1133871366298,0.00335855506674494,0.00104732816752669,"0"
"13957",1133871366299,-0.157674213865021,-0.00207862387132141,"0"
"13961",1133871366306,-0.209407022824595,-0.000810132769045001,"0"
"13962",1133871366308,-0.187277393320445,-0.000841261425194833,"0"
"13963",1133871366309,-0.103786508990462,-0.00200903237953159,"0"
"13965",1133871366311,-0.166891484592466,-0.000699180481197046,"0"
"13966",1133871366313,0.107681292271772,-0.00191231435143094,"0"
"13968",1133871366316,0.03332005580851,0.000542316814137799,"0"
"13971",1133871366322,-0.062024181232406,8.75219763398564e-05,"0"
"13974",1133871366327,-0.0732808023036989,-0.00261075904980861,"0"
"13975",1142461300737,-0.0381980950800117,-0.00107414150341293,"0"
"13976",1142461300738,-0.0347944557210538,0.00117454703431462,"0"
"13977",1142461300739,0.117889559858038,-0.00140084146378001,"0"
"13978",1142461300740,0.0749258729449254,-0.0015814199994294,"0"
"13979",1142461300743,0.119512255933425,0.000491324097395858,"0"
"13980",1142461300745,-0.126076248084222,0.00190526447408928,"0"
"13981",1142461300748,-0.136176142428185,0.00163506812828697,"0"
"13982",1142461300749,0.0315378248417256,-0.00219485702170258,"0"
"13983",1142461300750,-0.181216155906213,-0.00189156754505593,"0"
"13984",1142461300751,-0.194217781551486,-0.000446718085576324,"0"
"13985",1142461300753,0.207281209870724,0.00121917870847168,"0"
"13986",1142461300755,0.0255447041552288,-0.00132017983515352,"0"
"13987",1142461300757,0.115925962877012,-0.000732477592725207,"0"
"13988",1142461300758,0.00649014624092767,-0.0017988784159324,"0"
"13989",1142461300762,0.00590300781142613,-0.000351688797795936,"0"
"13990",1142461300763,0.247358328659996,-0.000277088729662533,"0"
"13991",1142461300764,-0.122717975023126,0.000571064224060753,"0"
"13992",1142461300765,-0.202997121627826,-0.0016618103654157,"0"
"13993",1142461300773,-0.117822609001546,0.000969580322125279,"0"
"13994",1142461300774,-0.0101473057604093,-0.000822956798382677,"0"
"13995",1142461300775,0.183813570009302,-0.0001504725626859,"0"
"13996",1142461300776,0.397299250473491,-0.000141025816477492,"0"
"13997",1142461300777,-0.0669280399258814,0.000103431521481417,"0"
"13998",1142461300778,-0.123364822441739,-0.00185191835099523,"0"
"13999",1142461300780,-0.00304545125336404,-0.00126400831345081,"0"
"14000",1142461300781,0.0222034301170852,-0.00147800397504395,"0"
"14001",1142461300782,0.0585866285722491,-0.00127827425553667,"0"
"14002",1142461300783,0.0917577806090522,-0.00174019292392052,"0"
"14003",1142461300785,-0.0286451684995982,-0.000195017523821323,"0"
"14004",1142461300786,-0.0363692124682037,-7.09636476808857e-05,"0"
"14005",1142461300787,0.0119686964925166,-0.000187684332228387,"0"
"14006",1142461300788,0.0945123643633099,0.000203694817986473,"0"
"14007",1142461300789,-0.0375051963430016,0.00195350300914271,"0"
"14008",1142461300792,-0.0351235254674409,0.00302050963096874,"0"
"14009",1142461300793,-0.061371916435168,-0.000387550041660974,"0"
"14010",1142461300794,0.0875477771934076,0.0017740697937095,"0"
"14011",1142461300796,0.183001743597995,0.00151905197098712,"0"
"14012",1142461300798,-0.0332803575512429,0.000582078056736131,"0"
"14013",1142461300799,-0.0821911354073126,-0.00215708489118157,"0"
"14014",1142461300800,-0.0885271000519796,-0.00304489216436253,"0"
"14015",1142461300802,0.15833669623512,-0.000258572544208018,"0"
"14016",1142461300804,-0.0311471886213814,-0.00448270374129152,"0"
"14017",1142461300806,-0.084166267701988,-0.0029923391943992,"0"
"14018",1142461300807,0.236554761223527,0.0145321681576315,"0"
"14019",1142461300808,-0.184182230529907,-0.00303428273470997,"0"
"14020",1142461300810,-0.0275636673783407,-0.000657517708527464,"0"
"14021",1142461300811,-0.216655566062828,-0.00173431610333652,"0"
"14022",1142461300812,0.113630997334975,0.000899405638853677,"0"
"14023",1142461300813,-0.0915607570444904,-0.00192666824562602,"0"
"14024",1142461300814,-0.178351141812873,-0.0025425205051438,"0"
"14025",1142461300819,0.115769799348909,-0.00098296958280809,"0"
"14026",1142461300823,-0.0867562270399152,-0.00127926357106572,"0"
"14027",1142461300826,0.174281035757258,-0.00177808146136326,"0"
"14028",1142461300827,0.186260964996341,0.00028999039683031,"0"
"14029",1142461300832,-0.13433367902415,-0.0020470164489339,"0"
"14030",1142461300833,0.0682105744271768,-0.00141647006381638,"0"
"14031",1142461300836,-0.0493641414249799,0.000372671608871085,"0"
"14032",1142461300838,0.147992405744926,-0.000299766916195603,"0"
"14033",1142461300839,-0.0823114905955871,0.000193569951253922,"0"
"14034",1142461300840,0.0539417368798161,-0.001455961806695,"0"
"14035",1142461300845,-0.167933904073619,-0.00101196956374376,"0"
"14036",1142461300850,-0.0185715132231546,0.00123400515484928,"0"
"14037",1142461300851,-0.0507023792113774,-0.00061470089768885,"0"
"14038",1142461300852,0.110704900713056,-0.00352856551513685,"0"
"14039",1142461300853,-0.0773869153535319,0.000632278879755012,"0"
"14040",1142461300856,-0.039934329527856,-0.000506520312756537,"0"
"14041",1142461300859,0.166426160363089,0.000381529115740715,"0"
"14042",1142461300860,0.0662636816803829,0.00116602436015677,"0"
"14043",1142461300862,-0.0347989262981398,-0.00110171050647795,"0"
"14044",1142461300864,-0.138949899826431,-0.0017535143324738,"0"
"14045",1142461300865,0.157833257305071,0.00103338482578582,"0"
"14046",1142461300867,0.251175676362047,-0.00182699280521181,"0"
"14047",1142461300868,-0.0337912822901885,-0.00105916273886862,"0"
"14048",1142461300875,-0.113903122457871,-0.00137550071519944,"0"
"14049",1142461300878,-0.163479727409715,-0.000531411826799636,"0"
"14050",1142461300879,-0.0840126391735907,-0.000694053313700877,"0"
"14051",1142461300880,0.070164032434637,-0.00109347773345905,"0"
"14052",1142461300881,-0.120805232292907,-0.00205684300710676,"0"
"14053",1142461300882,-0.156910066416526,-0.00124586502632421,"0"
"14054",1142461300885,-0.023270256355949,0.000572991975601123,"0"
"14055",1142461300886,0.0585218265876714,0.00240787654501039,"0"
"14056",1142461300888,0.388775269454982,0.00042267922899798,"0"
"14057",1142461300889,0.0708044437574216,-0.00074255469224667,"0"
"14058",1142461300890,-0.1184357308973,-0.00141263962896565,"0"
"14059",1142461300893,0.177989389116595,-0.00131286640815333,"0"
"14060",1142461300897,-0.093808501035362,-0.000607115561009589,"0"
"14061",1142461300898,0.260577707651642,-0.000136756491607082,"0"
"14062",1142461300899,-0.0511382258085696,-0.00147029970784143,"0"
"14063",1142461300902,-0.106606847218028,-0.000811455400140696,"0"
"14098",1159641169920,-0.171099503302505,-0.000808839678577597,"0"
"14101",1159641169926,0.0308474887443898,-0.00315277142927982,"0"
"14102",1159641169927,0.239717325870167,0.00205693266685402,"0"
"14103",1159641169928,0.13461937026475,-0.00190685672041038,"0"
"14104",1159641169929,-0.179252584893722,0.000523365407684044,"0"
"14105",1159641169932,-0.088867508804026,-0.00114393056957754,"0"
"14106",1159641169933,-0.0603069396225864,0.000797853355801252,"0"
"14108",1159641169938,0.0430830531832211,0.000565797077439465,"0"
"14109",1159641169939,-0.111228988572524,-0.00154776778896287,"0"
"14110",1159641169940,0.292929648271942,-0.000680345015885236,"0"
"14111",1159641169941,-0.182332217685058,-0.00057427600776641,"0"
"14113",1159641169945,0.406794545626651,-0.00145931635020142,"0"
"14114",1159641169946,-0.13959565921065,-0.000662376732545071,"0"
"14115",1159641169948,-0.0674339415124854,-0.000798110074097271,"0"
"14117",1159641169951,0.398327498009445,0.00502193917734807,"0"
"14118",1159641169952,-0.189755393480271,-0.00211505940372085,"0"
"14119",1159641169953,-0.134010214641116,-0.00202652972055787,"0"
"14120",1159641169954,0.180730868370471,0.000795408677266751,"0"
"14121",1159641169955,-0.0170591801439946,-0.00163204335098275,"0"
"14122",1159641169958,0.327887822435611,-0.000743097064034886,"0"
"14123",1159641169959,-0.0318002384892598,-0.00077299686691518,"0"
"14124",1159641169961,-0.0482908536741412,-0.00207243313808438,"0"
"14125",1159641169962,-0.127688889618148,0.00197024794357696,"0"
"14126",1159641169964,-0.132337841033113,-0.00391877100755762,"0"
"14127",1159641169966,-0.137765589738488,-0.000590326309238084,"0"
"14130",1159641169970,-0.18476051859862,-0.00104337834067062,"0"
"14132",1159641169974,-0.0963786426610392,-0.00105535844513629,"0"
"14135",1159641169982,0.190021638348315,-0.000490910053271512,"0"
"14136",1159641169983,0.235677047956193,-0.00169375867850178,"0"
"14139",1159641169988,-0.0190102696458894,-0.000930408127650604,"0"
"14140",1159641169989,-0.0676891215852576,-0.000195256898753793,"0"
"14142",1159641169991,0.117255340574766,0.00112902786090209,"0"
"14143",1159641169993,0.318125580988717,-0.000372007394690094,"0"
"14144",1159641169994,0.0292723622210402,-0.00169817298843032,"0"
"14146",1159641169996,0.456943784335769,-0.000576553365006216,"0"
"14147",1159641169997,-0.171530656703722,-0.000105101060296968,"0"
"14148",1159641169998,0.312965447075477,-0.00138792156668682,"0"
"14149",1159641170000,0.132790721786162,0.00358083717184875,"0"
"14150",1159641170001,0.0128274373893146,-0.00039177655411126,"0"
"14151",1159641170002,-0.143262626292297,-0.000918867685978651,"0"
"14152",1159641170003,0.0818759729132194,0.000541918213956436,"0"
"14153",1159641170004,0.163122558637545,-0.00117857652231932,"0"
"14154",1159641170005,-0.119988820431382,-0.000833797267776216,"0"
"14156",1159641170009,-0.197656463673638,0.000114730774924575,"0"
"14157",1159641170010,-0.0924540856420143,-0.000133039465739172,"0"
"14159",1159641170014,0.321724693644601,-0.000261407672537521,"0"
"14160",1159641170015,0.104460605230428,0.00255982094431901,"0"
"14164",1159641170019,-0.199729244673659,-0.000656866136428503,"0"
"14166",1159641170022,0.0386263219053074,-0.0011074029060135,"0"
"14167",1159641170024,-0.198446652933225,-0.000377441841856092,"0"
"14168",1159641170025,-0.173063709275689,-0.000766788619708835,"0"
"14170",1159641170028,-0.0865926465066167,0.000231468143944875,"0"
"14171",1159641170030,-0.114958646386359,-0.00251796718765249,"0"
"14172",1159641170031,0.263039588331996,-0.00101888831496652,"0"
"14173",1159641170032,-0.121492113049538,0.00120535917250266,"0"
"14174",1159641170033,0.499291080208059,-0.00190978392794074,"0"
"14176",1159641170036,-0.165559251860239,-0.00200305489413558,"0"
"14179",1159641170039,0.0999430981925593,-0.00159470758734066,"0"
"14180",1159641170041,-0.130042063290345,-0.00371367839476453,"0"
"14181",1159641170042,-0.0371275705910076,-0.00217138736186295,"0"
"14183",1159641170046,-0.0133417571289765,-0.00107817753161011,"0"
"14184",1159641170047,-0.136778050247732,-0.000750826681058943,"0"
"14185",1159641170053,-0.109708566781711,-0.000840615858814092,"0"
"14187",1159641170055,-0.109358399113954,-0.00226325492010473,"0"
"14189",1159641170057,-0.0960809995689937,-0.00155254075216794,"0"
"14190",1159641170058,-0.141386772081568,-0.00121961203734993,"0"
"14191",1159641170059,-0.121261710356551,-0.000106701428326815,"0"
"14192",1159641170060,-0.0502616160769666,-0.000151248124952185,"0"
"14193",1159641170061,-0.122211365880092,0.001052285602932,"0"
"14194",1159641170062,0.373272540193536,-0.000276007508156126,"0"
"14195",1159641170065,0.122783400854437,-0.000689649529997062,"0"
"14198",1159641170072,-0.0251135244105771,-0.00100924872396245,"0"
"14199",1159641170078,-0.107933467160793,-0.00121524747089921,"0"
"14200",1159641170080,-0.0764225674938414,0.000677665993899397,"0"
"14201",1159641170082,-0.018713129355535,-0.000543518119557823,"0"
"14202",1168231104513,-0.0906081711353879,0.00031236771476144,"0"
"14203",1168231104514,0.274153999365124,0.000154886726378393,"0"
"14204",1168231104516,0.165245788167622,0.00141231990020764,"0"
"14205",1168231104517,0.206326781116258,-0.00133062490199449,"0"
"14206",1168231104520,0.0215585354286712,-0.0007843185332477,"0"
"14207",1168231104521,-0.0337519068425566,0.00160720915659495,"0"
"14208",1168231104522,0.0601879436787758,-0.00368585157265894,"0"
"14209",1168231104523,0.0297858442479585,-0.00157416523436446,"0"
"14210",1168231104524,-0.210622004753725,4.11866943994004e-05,"0"
"14211",1168231104528,0.00673470673873572,-0.00310049870253926,"0"
"14212",1168231104529,-0.157997736661655,-0.000404310723990949,"0"
"14213",1168231104530,0.356708928937465,-0.00133637121894171,"0"
"14214",1168231104531,0.209609182527579,-0.000970637501464727,"0"
"14215",1168231104532,-0.00768067846148382,-0.0012185970087837,"0"
"14216",1168231104534,0.0109616473418254,-0.0002639318545386,"0"
"14217",1168231104535,-0.0272232331698098,-0.000113567412686309,"0"
"14218",1168231104536,-0.0390933525724163,-0.000121553373536882,"0"
"14219",1168231104538,0.230185507363538,0.000525554022807561,"0"
"14220",1168231104540,0.0935430150917538,-0.00159914493767195,"0"
"14221",1168231104541,0.260825887747026,-0.000393334748386647,"0"
"14222",1168231104546,-0.0977863739911029,-0.00173249391070909,"0"
"14223",1168231104547,-0.100245023758072,-0.00117444861746596,"0"
"14224",1168231104548,-0.0893085541883514,-0.00314455607021826,"0"
"14225",1168231104549,-0.0659109164583706,-0.00260444795432268,"0"
"14226",1168231104550,-0.0716033981673089,-0.000997178370398278,"0"
"14227",1168231104551,-0.0370991628586601,-0.0021474662212849,"0"
"14228",1168231104552,-0.000239922671687507,-0.00152711995062109,"0"
"14229",1168231104553,0.126845422092887,0.000947305510091933,"0"
"14230",1168231104556,0.0632284971027549,-0.00156139545017325,"0"
"14231",1168231104559,-0.00528062633641267,0.000144862890255168,"0"
"14232",1168231104561,-0.100050514437854,-0.0017919336477934,"0"
"14233",1168231104562,-0.072854207214424,0.00428879827689378,"0"
"14234",1168231104565,0.202742647065854,1.8208221835044e-05,"0"
"14235",1168231104567,-0.159757089873388,-0.000916006056371193,"0"
"14236",1168231104568,-0.0594594973553943,-0.000405373883093505,"0"
"14237",1168231104570,0.00422592920188807,0.0010384042507201,"0"
"14238",1168231104571,-0.024582768787701,-0.000307708835466532,"0"
"14239",1168231104575,-0.185963698553352,-0.000308610999773486,"0"
"14240",1168231104577,-0.0804412109668875,-0.0010435345811886,"0"
"14241",1168231104578,0.0564889680489669,0.00192759128590096,"0"
"14242",1168231104579,0.00672855649439132,-0.00109012815107715,"0"
"14243",1168231104580,0.0313900470175872,0.000474730687776789,"0"
"14244",1168231104583,0.100648691672719,-0.000738430974769523,"0"
"14245",1168231104584,-0.10637288978894,0.00896161902865676,"0"
"14246",1168231104588,0.0377268665682418,-0.00333479795215624,"0"
"14247",1168231104589,-0.0279700803955013,-0.0021983719528015,"0"
"14248",1168231104593,-0.111800233831636,0.000360332474654286,"0"
"14249",1168231104594,-0.124685979326654,0.000177444542219729,"0"
"14250",1168231104595,0.0667449192705634,-0.00168686687131777,"0"
"14251",1168231104601,-0.0142920658229094,0.00153318835945522,"0"
"14252",1168231104602,-0.0836917253328903,-0.00120934533816413,"0"
"14253",1168231104606,-0.113898020073089,-0.00056377778621974,"0"
"14254",1168231104608,-0.0884984203820181,-0.0014606616892584,"0"
"14255",1168231104612,0.00551202987073953,-0.000488858463828879,"0"
"14256",1168231104613,-0.0959581228977354,-0.00032923778103886,"0"
"14257",1168231104614,0.17462949105439,-7.37692306739024e-05,"0"
"14258",1168231104615,-0.0136330819075396,-0.000395689743914708,"0"
"14259",1168231104616,0.0993992133362436,0.00096782935667179,"0"
"14260",1168231104617,0.0561330286044731,-0.000984359373981003,"0"
"14261",1168231104618,-0.0210478043284874,0.000309878493185152,"0"
"14262",1168231104619,-0.0199838522669101,-0.00214320512435745,"0"
"14263",1168231104621,-0.170712652312573,0.00596927723654185,"0"
"14264",1168231104622,0.0799544119056987,0.00673832315169686,"0"
"14265",1168231104623,0.3236970351194,-0.000479459320755817,"0"
"14266",1168231104624,-0.14708715209765,-0.000815827258972524,"0"
"14267",1168231104629,0.368647368394394,0.00087360967145136,"0"
"14268",1168231104631,0.0594270855725277,-3.96908466441814e-05,"0"
"14269",1168231104634,0.134080926454027,2.21061092645752e-05,"0"
"14270",1168231104637,0.0380023017616453,0.000884855883871038,"0"
"14271",1168231104640,-0.18129782182795,-0.00264908069643175,"0"
"14272",1168231104643,0.107041420212447,0.000587739420370081,"0"
"14273",1168231104644,-0.0453005034141471,-0.000997149819338583,"0"
"14274",1168231104646,-0.0282030323863996,0.00413702230631698,"0"
"14275",1168231104647,-0.113231983873402,-0.00129020940645978,"0"
"14276",1168231104648,-0.107462841094863,-0.0018717163374202,"0"
"14277",1168231104657,-0.129274617175455,-0.0020660122441875,"0"
"14278",1168231104658,0.0490271983597733,-1.03285215814607e-05,"0"
"14279",1168231104660,-0.141063694905902,-0.00264137227091862,"0"
"14280",1168231104661,0.140951646243827,-0.00146971649723415,"0"
"14281",1168231104662,-0.094617043673808,-0.000112645603602123,"0"
"14282",1168231104664,0.263868250989029,0.0205341287373027,"0"
"14283",1168231104665,0.00533373734320576,-0.000442352836339499,"0"
"14284",1168231104666,0.0304600752773301,-0.000985550951847259,"0"
"14285",1168231104669,-0.0114018493652558,-0.00226493954524761,"0"
"14286",1168231104672,-0.159513483535714,-0.00210051763130498,"0"
"14287",1168231104673,-0.10452794339786,-0.00051351552168615,"0"
"14288",1168231104675,0.0485090345833636,0.000694083531815717,"0"
"14289",1168231104676,0.116450033623481,0.0246467751883537,"0"
"14290",1168231104677,0.0430465086785014,-0.000886449409005744,"0"
"14291",1168231104678,0.108046366186497,0.000439613423611167,"0"
"14292",1168231104679,0.0488712398817686,-8.41415501025508e-05,"0"
"14293",1168231104682,-0.0423941692016282,-0.00162448597006845,"0"
"14294",1168231104685,0.221110669746347,0.000809380400252755,"0"
"14295",1168231104686,0.116268446961923,-0.00239816970309651,"0"
"14296",1168231104687,-0.0869715369084892,-0.0005794299494491,"0"
"14297",1168231104689,0.278421597726656,-0.000601444052860463,"0"
"14298",1168231104691,0.178891396503604,-0.00311759914461094,"0"
"14299",1168231104692,0.274896699514783,-0.000779613620860864,"0"
"14301",1176821039106,0.131490550729469,-0.00187103124540314,"0"
"14302",1176821039107,-0.0998179158667393,0.00258487367668797,"0"
"14303",1176821039108,-0.111526821936012,-0.00109790165691966,"0"
"14304",1176821039109,-0.161534399197609,0.000896195349073559,"0"
"14305",1176821039110,-0.124825140183196,-0.00385063262619781,"0"
"14306",1176821039111,-0.0966325936516273,-0.00364535751024382,"0"
"14308",1176821039113,-0.129319011019144,-0.000799152177408475,"0"
"14309",1176821039114,0.229359900365937,-0.000369045294896182,"0"
